region,kommune,kommune_kode,afstemningsområde,afstemningsområde_dagi_id,frigivelsestidspunkt,godkendelsestidspunkt,resultat_art,total_gyldige_stemmer,total_afgivne_stemmer,kandidat,kandidat_id,parti,parti_id,parti_bogstav,stemmer
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,Lindhardt Højen,133892ed-a687-4307-8ca6-b3f929fce351,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,Tania Lange,39bc58a0-db79-4460-a7f6-e0fccb1d699b,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,Søren Pagh Albers,88790fca-01c0-4712-a7cb-2d1fd9464658,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,Anne V. Lauritsen,8a9def64-e287-44be-9950-3af9e00a10ce,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,Asger Trier,a0926e8d-24f0-41d3-9534-9f93f7c68db7,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,Erik Høgh-Sørensen,1ffc8dc0-be58-422c-a751-b617eec329c4,Vendelbo-Listen,d517e71c-f062-4e45-8d91-b9fd5e659a86,L,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Lars Erling Sørensen, Brønderslev",6b00886a-3b6f-4f90-aebb-a6b05f986d7d,Nye Borgerlige,7073fc25-9d25-475b-a4b7-a40389a9b383,D,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Gitte Bundgaard, Rebild",a0a67656-1808-4a8e-8496-68286d590c1b,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,2
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Meiner Nørgaard, Morsø",9140b4e2-a4fe-449a-aaaa-df5dfcf18bf1,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,2
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Hans Henrik Sørensen, Mariagerfjord",1ab86a7c-765e-42cf-b4c0-9c9f927465e0,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Jens Nygaard, Frederikshavn",ce89949e-d8cd-4bc0-afc5-1c64cb26a051,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Per Salling, Jammerbugt",ba8cab73-1194-46b4-b15e-c054f66a8d83,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Brian Winther, Læsø",a3e5b5d5-cb2c-4208-98ba-ae7e0e9fa0d3,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Andreas Huus Andersen, Hjørring",8551e648-4188-41bb-9dd3-1f5c7d58d728,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Per de Fries, Mariagerfjord",b9d15e15-f75b-4072-8f1f-32050068b200,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Frederik Storm, Aalborg",63373ade-2c5e-44f6-9be4-4372abe13e1c,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Peter Wallenskog, Frederikshavn",74114e55-e50b-4ca8-88b3-cb9c092d9183,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Nina Røntved Krog, Thisted",1d656279-8a17-4532-89aa-c3db8fd3cdb7,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Kim Edberg Andersen, Rebild",e086591a-31d1-4901-8d7b-158f7d452f95,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,13
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Carsten Ullmann Andersen, Brønderslev",bea4d377-ff52-4d7d-b1e0-7c6a332330eb,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Birgitte Sørensen, Vesthimmerland",ffa57db6-5538-4542-8d24-0c15361009c6,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,23
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Jamie Voldby, Brønderslev",389a6ec7-6c79-43da-b48c-9425ac5ff9b5,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Keld K. Kvist, Nørresundby",5bc77853-9eb2-48f2-be38-ab17a871fc2b,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,2
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Karsten Kjærgaard, Vesthimmerland",89ab350e-c6cf-4821-90e5-5f61f8c27318,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,1
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Gorm Simonsen, Dronninglund",6bb753ae-8694-4496-bb00-15b9d803a700,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Susanne Krebs, Aalborg",b4805d20-ec1b-41ef-969c-4569be5ba895,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Frede Hansen, Aalborg",16d15244-ef02-44c6-8253-17d224e0d46d,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Hans Jørgen Nygaard, Frederikshavn",c4a41786-f1d0-4f76-ae91-69703b256ed3,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Hans Jørgen Kristensen, Kallerup",62ab55c2-3b7c-469d-86b0-0296f2b812e6,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Daniel  Svendsen, Hjørring",785f451d-2006-48cb-aa78-3e57247b145f,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Pia Elberg, Rebild",58f972a2-0c7f-4c10-a124-086ed21fbbb9,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Steffen Holme Helledie, Vejgaard",5333525b-2adc-4040-a1e4-0467efbd57b1,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Steen Asgeir Petersen, Thisted",478cdfb1-246d-41ed-87d0-97fe56cdb2c3,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Dorthe Kerschus, Brønderslev",a3df68c0-5170-4f81-92c7-e5f94fd0dd50,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Marianne Mulle Jensen, Aalborg",8df2f2a4-581e-4678-9d74-28249a6c5b1a,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,1
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Niels Kristian Pilgaard Jensen, Jammerbugt",e28d3b68-4f70-4906-82a0-50cb5ee00e3c,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Hassan Alouch, Hjørring",bb6d6501-930b-4e49-8875-d3bab4db3ba1,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Annegrete Jensen, Jammerbugt",bb1dab95-a1da-443f-b30f-4b42bad842ec,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Sune Kragelund, Aalborg",cefae5b5-8b2c-4b11-a5be-2efb4598ffaf,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Frederik Asgeir Berg, Aalborg",ed9b98f2-3b17-4575-a067-5167dfeadcea,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Marie Wandel, Frederikshavn",9c697664-c033-4c10-afd6-1086548e6883,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Michael Portefée P. Lex, Rebild",d5ee0d0f-16ab-4edf-8f4b-412f6125d375,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Gry Bruun Nielsen, Hjørring",8c3550c3-ae48-4491-9407-ff4b3e303c09,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Vester Hornum,710002,2025-11-18 23:10:41,,Fintælling,532,556,"Theis Magle, Hjørring",4c28ae13-b5d6-46e3-b33d-245c0818be57,Radikale Venstre,d05122d2-4ea0-446c-9b83-5f9601beaece,B,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Carsten Ullmann Andersen, Brønderslev",bea4d377-ff52-4d7d-b1e0-7c6a332330eb,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Frederik Storm, Aalborg",63373ade-2c5e-44f6-9be4-4372abe13e1c,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Gitte Bundgaard, Rebild",a0a67656-1808-4a8e-8496-68286d590c1b,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,9
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Meiner Nørgaard, Morsø",9140b4e2-a4fe-449a-aaaa-df5dfcf18bf1,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,2
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Brian Winther, Læsø",a3e5b5d5-cb2c-4208-98ba-ae7e0e9fa0d3,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Per de Fries, Mariagerfjord",b9d15e15-f75b-4072-8f1f-32050068b200,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Peter Wallenskog, Frederikshavn",74114e55-e50b-4ca8-88b3-cb9c092d9183,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Nina Røntved Krog, Thisted",1d656279-8a17-4532-89aa-c3db8fd3cdb7,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Per Salling, Jammerbugt",ba8cab73-1194-46b4-b15e-c054f66a8d83,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Birgitte Sørensen, Vesthimmerland",ffa57db6-5538-4542-8d24-0c15361009c6,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,52
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Hans Henrik Sørensen, Mariagerfjord",1ab86a7c-765e-42cf-b4c0-9c9f927465e0,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Kim Edberg Andersen, Rebild",e086591a-31d1-4901-8d7b-158f7d452f95,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,15
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Jamie Voldby, Brønderslev",389a6ec7-6c79-43da-b48c-9425ac5ff9b5,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Jens Nygaard, Frederikshavn",ce89949e-d8cd-4bc0-afc5-1c64cb26a051,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Andreas Huus Andersen, Hjørring",8551e648-4188-41bb-9dd3-1f5c7d58d728,Danmarksdemokraterne - Inger Støjberg,2869c587-476c-4835-a735-ee00bdb07648,Æ,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Lone Clausen, Brønderslev",d16c73c9-56a4-423b-82f0-78241ea03dfc,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Poul Kristensen, Morsø",08feca08-c048-4d13-a514-4b48ebed16e6,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Anna Kirsten Olesen, Aalborg",fac4b649-4c64-434c-9856-8fdc59097585,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,10
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Jørgen Hansen, Aalborg Kommune",345da081-c1ed-4f29-9197-0c9c624b4fad,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Søren Eriksen, Gistrup",2d79dcf4-4386-4f49-b1f7-b89db5b3e120,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Arne Boelt, Hjørring",16593f75-0207-4ca7-bf95-b9cb8a0c2381,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,3
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Torben Ringe Christensen, Mariagerfjord",9add79a4-761b-4730-9a8e-d5057d009f1e,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Mogens Nørgård, Aabybro",e79adf87-f06b-4b13-89f6-aadf9d7a44ba,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Peter Holm, Aalborg",d3b1f863-afc7-48f1-beed-d2b598f4e956,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Lis Mancini, Hadsund",6f370b8f-e3fa-40fa-84c7-4cf4929518c0,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Mathias Lassen Antonsen, Hals",ba3d68da-6a15-432a-a4de-435886da602b,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Lene Birket-Smith, Aalborg",9bd6185d-38bd-4db3-b44a-bceb743c1c12,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Kirsten Morild Andersen, Frederikshavn",5d323190-efd8-415d-b396-eb5269e5f1f8,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Oskar Schmidt, Skagen",b25fbf76-db19-4655-8629-c442902b1ef0,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Ali Hassan, Aalborg",5f9424a2-d532-47f1-bc12-e9ec6b907fee,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Henrik Terp, Vesthimmerland",606003a8-28d4-42c9-8156-b1cf336d3c4b,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,49
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Hanne Korsgaard, Thisted",a7f55111-83a1-4b89-b68f-bcc83dfb8d51,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Pernille Buhelt, Hjørring",bb2e0da2-5a6e-4a54-9e7a-f774b088e1a4,Socialdemokratiet,bedd1cb4-0f99-4863-a833-a1ae26f2de5c,A,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Emma Houe Mølgaard, Hobro",227dbbdd-57ad-46e8-b2b6-62050415b82a,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,5
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Frode Larsen, Vrå",daecf09d-023b-44dc-b27c-a236fb36bf25,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Thomas Storm, Tårs",11686a4b-d294-4ed9-a664-fb017e3f2630,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Jørgen Hammer Sørensen, Hobro",2f6908bc-a352-4f4c-b899-c436c77df415,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,3
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Ib Poulsen, Thisted",d50ae3bd-841a-496a-8566-45160da90c96,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Ib Madsen, Brovst",4670656d-1768-4dbe-8c24-5ccd9cb9ffef,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,2
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Per Hyldig, Hjørring",114d6ece-980c-4d2c-a22d-a7fa780fc0e9,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Johnny Christensen, Nibe",03196e20-5a6b-4c94-bb86-31f42b569af4,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Arne Hyldgaard, Hjørring",a1c5faaf-1228-4458-948c-f0e4c3df8e9a,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Danny Rosenkilde, Flauenskjold",e6f22925-5620-4bd7-bde5-940dacafa1ab,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Ib Østenkær, Hjørring",35f3fe18-e76a-44e1-b3a5-c641293f4cf9,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,1
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Thomas Hjort, Frederikshavn",244ad29b-1a53-4fd4-8260-350ef05af35d,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Anne Mette Mortensen, Aalborg",7db12545-4051-4676-9e91-09308cec3462,Dansk Folkeparti,a5ef8864-af86-4e5e-93e5-d6504421b36b,O,3
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Charlotte Petersen, Mariagerfjord",12337e53-9bc0-4fc4-ba83-eeb154e0ff74,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,2
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Jakob Sønderhaven, Jammerbugt",95cf2ac2-d6ac-457d-83ee-de2249a80f0d,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,2
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Anne-Sofie Overgaard, Aalborg Kommune",bedbe4cc-54ed-4f02-b6be-ae107239596d,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,0
Nordjylland,Vesthimmerlands Kommune,820,Gedsted,710008,2025-11-19 00:25:46,,Fintælling,957,1014,"Jens Lyhne, Thisted Kommune",f3c44d37-ac15-4437-bda0-aa0448e54e70,SF - Socialistisk Folkeparti,34d98d24-99a7-467b-a384-b266ead5fb49,F,0
