region,kommune,kommune_kode,afstemningsområde,afstemningsområde_dagi_id,frigivelsestidspunkt,godkendelsestidspunkt,resultat_art,total_gyldige_stemmer,total_afgivne_stemmer,parti,parti_id,parti_bogstav,stemmer,listestemmer,difference_forrige_valg
Østdanmark,Fredensborg,210,Fredensborg,709824,2025-11-18 23:09:56,,ForeløbigOptælling,2758,2829,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,0,,
Østdanmark,Fredensborg,210,Fredensborg,709824,2025-11-18 23:09:56,,ForeløbigOptælling,2758,2829,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,2,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,132,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,203,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,71,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,63,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,729,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,217,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,7,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,5,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,35,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,4,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,2,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,39,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,220,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,10,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,105,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,110,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,4,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,5,,
Østdanmark,Guldborgsund,376,Lindeskov,706380,2025-11-18 22:58:24,,ForeløbigOptælling,1961,2077,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,0,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,8,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,6,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,17,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,268,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,9,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,1067,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,116,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,626,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,3,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,371,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,55,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,291,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,376,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,5,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,34,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,72,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,4,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,122,,
Østdanmark,Brøndby,153,Nørregård,702442,2025-11-18 22:26:21,,ForeløbigOptælling,3454,3615,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,4,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,680,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,5,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,3,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,15,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,4,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,760,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,137,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,15,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,6,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,4,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,79,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,42,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,134,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,127,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,954,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,617,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,313,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,323,,
Østdanmark,København,101,7. Vest,711946,2025-11-19 01:19:39,,ForeløbigOptælling,4226,4402,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,8,,
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Radikale Venstre,0d9fdb37-ca91-46de-914e-692d8a7ff0ee,B,12,5.0,-16.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Moderaterne,45c5e877-2238-448a-8a4b-faf442550223,M,9,5.0,
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Nye Borgerlige,811fea19-698f-4880-8fe3-cd00e14f3565,D,4,2.0,-66.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,"Venstre, Danmarks Liberale Parti",bea5ae93-abff-45ed-9b10-28a32f8ccb59,V,250,72.0,-11.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,SF - Socialistisk Folkeparti,2d10753b-eb67-4f05-bec0-c52fde0104dc,F,88,45.0,16.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Det Konservative Folkeparti,beb4965d-9374-4df6-b1d2-da2f0dcd4646,C,73,37.0,-74.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Danmarksdemokraterne - Inger Støjberg,3b9d4d6f-a9b7-4d01-9561-6335ed844eec,Æ,167,92.0,
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Alternativet,e530cc9e-e565-4f8f-beef-5b0d34b6b08a,Å,0,0.0,-2.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Socialdemokratiet,afdc13e1-5f9b-4951-8dcd-9b283ff1a571,A,296,56.0,-102.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Psykiatri-Listen,501cefe2-2544-4fa3-aee0-3dfc4e041e3c,P,7,3.0,0.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Enhedslisten - De Rød-Grønne,bb6cfd0e-d249-48cb-a6ae-ad1b305b892c,Ø,49,29.0,7.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Liberal Alliance,f4f2e042-70b2-4081-82e3-16a65b00984b,I,52,23.0,28.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Kristendemokraterne,4ce30cdb-e421-44a8-9cdf-6db609614bef,K,3,1.0,-7.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Velfærdsdemokraterne,b13fd0c4-2e9d-43eb-8165-b79f6c21d217,Y,2,2.0,
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Dansk Folkeparti,bc022157-aeb0-499f-8a39-132c0834a71f,O,85,47.0,21.0
Midtjylland,Norddjurs Kommune,707,Ørum,707518,2025-11-19 12:11:31,,Fintælling,1100,1156,Folkelisten for fred og velfærd,31674cdc-2843-40b3-8a40-5fa0753de3e0,R,3,3.0,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Moderaterne,0e5f3e0b-47bb-408b-b392-da5f71efff4f,M,8,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Bylisten,287686fd-375d-4e20-a74e-1e31a266c06a,L,1,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Nyt Sjælland,15c6a9ea-3fe0-4b1e-9792-75389ad9fab5,N,7,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,"Venstre, Danmarks Liberale Parti",7a39ffb2-1764-4237-8e11-838fc16642a9,V,131,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Danmarksdemokraterne - Inger Støjberg,b09ff3ea-486a-4b81-9d06-6bb32621336e,Æ,48,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Alternativet,7a6fe3c3-54f8-43ce-82cd-017277f00f41,Å,13,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,"Alliancen for Børnene, Ungdommen og Fremtiden",fd504b0a-00c0-4731-8fed-b054fc6e40c4,U,0,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Enhedslisten - De Rød-Grønne,ba378cab-6232-40a8-a3ba-bfb8dd9295e6,Ø,197,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Sydhavslisten,0bb749f4-c68d-41f0-bc4c-c01a632129ec,T,1,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,DKP - Kommunisterne,7ded8b35-95ad-4fb8-8f54-07ed0aef97b1,P,1,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Kommunistisk Parti,c995a6fd-7cd8-40b9-ae4e-0f60b4b43419,R,0,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Dansk Folkeparti,4ddf68c4-a82c-4d15-9755-6af165bef904,O,265,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Socialdemokratiet,154ee9c2-00cb-4a83-9495-63e0b1e508e6,A,830,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Radikale Venstre,82ef776d-6533-4180-abc5-dce24ee8e9d7,B,48,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Det Konservative Folkeparti,6722f494-8939-47d9-823c-6b19640de8cd,C,96,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Demokraterne - hele Danmark skal leve,e1f31f51-726b-40ae-8e28-3d0b3775492d,J,3,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Liberal Alliance,c13eb02f-c7dc-462f-83e8-360308e1b580,I,41,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,Kristendemokraterne,8817c9d8-9fc0-4c3c-b949-d6ffbbf939df,K,43,,
Østdanmark,Bornholm,400,Allinge,703208,2025-11-18 22:49:38,,ForeløbigOptælling,1839,1926,SF - Socialistisk Folkeparti,c1332412-fb2a-4503-aae7-5e1a0b34593e,F,106,,
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Dansk Folkeparti,52dc336d-fff3-45e8-a12d-96d049b73956,O,419,,294.0
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Liberal Alliance,cea9e070-0fe1-4843-8211-73fe15172325,I,242,,200.0
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Radikale Venstre,11e30f27-de6f-4886-bac6-3aa85d482dcf,B,95,,13.0
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Det Konservative Folkeparti,c736890d-f90c-4a65-9f42-e9bf1e50ebd9,C,237,,-192.0
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,SF - Socialistisk Folkeparti,12f2ba8d-befa-4a54-847f-c3818421d776,F,421,,193.0
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Moderaterne,49c79c14-24ab-4deb-a8e1-eec3e20c04ec,M,102,,
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,"Venstre, Danmarks Liberale Parti",fde45de9-5d2f-4a08-8c9f-e8d007a04bd4,V,807,,-337.0
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Danmarksdemokraterne - Inger Støjberg,c59ea662-de1f-46c6-a4c8-caf96a0029e7,Æ,242,,
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,KristenDemokraterne,f299e805-58a9-48ff-a86b-0dceb91b3b9f,K,45,,
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Socialdemokratiet,84778cba-8dad-4c9d-aff6-059fabdf9c58,A,878,,-227.0
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Borgerlig Fornuft,94241133-53e0-47da-9b59-7f10479bc166,E,4,,
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Kommunistisk Parti,9cd4c272-790e-42cf-bd53-0b4f853b74e0,R,5,,
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Enhedslisten - De Rød-Grønne,8dc24073-b028-4175-a7b2-de0edb754c71,Ø,89,,15.0
Syddanmark,Vejle,630,Børkop Syd,711442,2025-11-18 22:13:05,,ForeløbigOptælling,3645,3798,Alternativet,ded7a1f9-ee54-4b91-9a90-51b578f0c1aa,Å,59,,39.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Socialdemokratiet,84778cba-8dad-4c9d-aff6-059fabdf9c58,A,149,,-8.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Radikale Venstre,11e30f27-de6f-4886-bac6-3aa85d482dcf,B,22,,4.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Det Konservative Folkeparti,c736890d-f90c-4a65-9f42-e9bf1e50ebd9,C,39,,-23.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Borgerlig Fornuft,94241133-53e0-47da-9b59-7f10479bc166,E,0,,
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Dansk Folkeparti,52dc336d-fff3-45e8-a12d-96d049b73956,O,132,,41.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Kommunistisk Parti,9cd4c272-790e-42cf-bd53-0b4f853b74e0,R,1,,
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Alternativet,ded7a1f9-ee54-4b91-9a90-51b578f0c1aa,Å,12,,5.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Liberal Alliance,cea9e070-0fe1-4843-8211-73fe15172325,I,56,,39.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,SF - Socialistisk Folkeparti,12f2ba8d-befa-4a54-847f-c3818421d776,F,54,,12.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Moderaterne,49c79c14-24ab-4deb-a8e1-eec3e20c04ec,M,19,,
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,KristenDemokraterne,f299e805-58a9-48ff-a86b-0dceb91b3b9f,K,3,,
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,"Venstre, Danmarks Liberale Parti",fde45de9-5d2f-4a08-8c9f-e8d007a04bd4,V,226,,-123.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Enhedslisten - De Rød-Grønne,8dc24073-b028-4175-a7b2-de0edb754c71,Ø,11,,-5.0
Syddanmark,Vejle,630,Øster Nykirke Nord,703974,2025-11-18 22:58:41,,ForeløbigOptælling,836,891,Danmarksdemokraterne - Inger Støjberg,c59ea662-de1f-46c6-a4c8-caf96a0029e7,Æ,112,,
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Socialdemokratiet,84778cba-8dad-4c9d-aff6-059fabdf9c58,A,419,,-54.0
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Det Konservative Folkeparti,c736890d-f90c-4a65-9f42-e9bf1e50ebd9,C,77,,-48.0
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Borgerlig Fornuft,94241133-53e0-47da-9b59-7f10479bc166,E,3,,
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,SF - Socialistisk Folkeparti,12f2ba8d-befa-4a54-847f-c3818421d776,F,150,,46.0
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Liberal Alliance,cea9e070-0fe1-4843-8211-73fe15172325,I,152,,131.0
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Kommunistisk Parti,9cd4c272-790e-42cf-bd53-0b4f853b74e0,R,1,,
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Moderaterne,49c79c14-24ab-4deb-a8e1-eec3e20c04ec,M,34,,
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,"Venstre, Danmarks Liberale Parti",fde45de9-5d2f-4a08-8c9f-e8d007a04bd4,V,471,,-132.0
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Danmarksdemokraterne - Inger Støjberg,c59ea662-de1f-46c6-a4c8-caf96a0029e7,Æ,150,,
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Alternativet,ded7a1f9-ee54-4b91-9a90-51b578f0c1aa,Å,31,,25.0
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Enhedslisten - De Rød-Grønne,8dc24073-b028-4175-a7b2-de0edb754c71,Ø,59,,-9.0
Syddanmark,Middelfart,410,Hyllehøj,705440,2025-11-18 23:21:50,,ForeløbigOptælling,1815,1921,Radikale Venstre,11e30f27-de6f-4886-bac6-3aa85d482dcf,B,72,,15.0
